feature,value,0,1,2,3,4
attn_2_3_outputs,2,-0.44359866,-0.5504877,3.0242136,0.2064726,-2.5279496
attn_2_3_outputs,3,-4.409211,-1.8364764,0.32668206,3.217057,-0.12621592
attn_2_3_outputs,4,-6.0883307,-4.441398,-2.1404603,0.54752827,5.5964246
attn_2_3_outputs,</s>,-1.8972913,-4.6780043,-3.3460786,4.294742,4.313002
attn_2_3_outputs,<pad>,-0.19136615,-0.30398354,0.27747864,-0.13622697,0.7838673
attn_2_3_outputs,<s>,-1.1599307,-3.371667,-2.2031572,3.8553348,3.4455583
attn_2_3_outputs,_,-0.65923905,-0.47813782,0.092562236,0.7475888,-0.29080677
attn_2_3_outputs,_,-0.028545463,-0.013251676,0.17724524,0.48513803,-0.45667404
attn_2_3_outputs,_,-0.101763695,0.7230417,0.17731608,0.32589144,-0.20447147
attn_2_3_outputs,_,-0.38934258,0.12472457,-0.02144156,0.24666296,0.18071365
attn_2_3_outputs,_,-0.5383168,0.048510198,-0.31453127,0.8435856,0.06616013
attn_2_3_outputs,_,0.3963461,-0.03330773,-0.30903155,0.02009149,0.6758961
attn_2_3_outputs,_,-0.51168025,0.15577804,0.0822601,0.5523695,-0.32378387
attn_2_3_outputs,_,0.37453103,-0.47695336,-0.31150576,1.1484109,0.9636318
attn_2_4_outputs,0,-1.6119281,-1.1119095,-0.4356898,0.60171807,0.90043133
attn_2_4_outputs,1,-2.3366706,-0.87426513,-0.39013073,0.29999718,0.5738834
attn_2_4_outputs,2,-1.4827273,-1.0186564,0.27597743,0.891048,1.0042409
attn_2_4_outputs,3,-1.5739084,-0.95588523,0.23241168,1.6695771,1.3231493
attn_2_4_outputs,4,-2.3930063,-1.7463349,-0.4671692,0.71656024,1.6499138
attn_2_4_outputs,</s>,-1.926717,-0.8333516,-0.08989942,0.9511095,1.1507329
attn_2_4_outputs,<pad>,-1.0033759,-0.2417397,-0.06289945,0.06505359,0.57612735
attn_2_4_outputs,<s>,-0.59437984,-0.2525681,0.30018327,0.889564,1.3743715
attn_2_4_outputs,_,-0.3630809,-0.9405209,0.23265341,1.4569308,-1.2652868
attn_2_4_outputs,_,-0.12715286,-0.33017954,0.73624295,1.3822429,-1.7239938
attn_2_4_outputs,_,0.2758859,-0.65005755,0.26859644,1.4752227,-0.9388811
attn_2_4_outputs,_,0.4851085,-0.8769254,1.0843285,0.77423704,-0.57575136
attn_2_4_outputs,_,-0.26992095,0.035754304,0.7967109,0.9095965,-0.32079092
attn_2_4_outputs,_,-0.32276362,-0.74827874,-0.6612073,-0.029991267,-0.6099385
attn_2_4_outputs,_,-0.63414484,-1.2028242,1.2156476,0.21816947,0.585735
attn_2_4_outputs,_,0.03838304,0.05513605,0.2198279,0.10572206,0.37888744
attn_2_5_outputs,0,-0.7472302,-1.3590242,-0.18546663,0.42536655,0.097541235
attn_2_5_outputs,1,-0.5610985,0.5226459,0.6369188,0.65281874,-0.2443596
attn_2_5_outputs,2,-2.0974402,-1.2310508,0.4251553,0.70596665,0.028375238
attn_2_5_outputs,3,-1.6192766,-1.010819,0.91531324,2.3399084,0.033576302
attn_2_5_outputs,4,-3.0778828,-2.1078887,-0.41975185,1.2374649,3.4510617
attn_2_5_outputs,</s>,-3.9656022,-3.6600251,-1.2959182,1.0657917,3.8956554
attn_2_5_outputs,<pad>,-0.0907376,0.31923318,-0.26104224,0.04532899,1.0609833
attn_2_5_outputs,<s>,-1.8363801,-2.4606159,-0.99639016,0.69704294,3.649895
attn_2_5_outputs,_,-0.47375098,0.5167385,-0.41612083,-0.32690954,-0.16389032
attn_2_5_outputs,_,0.31079248,0.41943717,0.64598113,-0.19542834,-0.5664693
attn_2_5_outputs,_,1.0768102,0.5314647,0.94867873,0.3926289,0.113265276
attn_2_5_outputs,_,-0.54713,0.5586335,-0.06417966,-0.3360557,-0.08651457
attn_2_5_outputs,_,0.13818035,-0.22363876,0.20165803,0.04641269,-0.83651984
attn_2_5_outputs,_,0.4805012,0.37799916,0.55379444,0.4167216,0.27460128
attn_2_5_outputs,_,0.14686097,-0.36829013,-0.95779026,0.5019877,-0.060024366
attn_2_5_outputs,_,0.08421561,0.091402784,-0.21683368,-0.43718752,0.43433663
attn_2_6_outputs,0,-0.2576347,-0.8366335,-0.21454348,0.86525786,1.1405164
attn_2_6_outputs,1,-2.9044914,-0.15906084,-0.46374607,0.46919453,0.51048154
attn_2_6_outputs,2,-1.6859577,-1.3978221,0.512542,0.3778543,0.30660623
attn_2_6_outputs,3,-3.2539744,-1.4964374,0.17242126,2.0475864,1.83316
attn_2_6_outputs,4,-2.9177394,-2.7327635,-0.9891712,1.0115947,2.5570774
attn_2_6_outputs,</s>,-1.0397707,-0.43873256,0.100757875,0.90853906,1.2400875
attn_2_6_outputs,<pad>,0.104290105,-0.51541585,0.24080053,0.7387536,0.075810894
attn_2_6_outputs,<s>,-0.56086916,-0.14741094,0.9553945,0.8233463,0.61818993
attn_2_6_outputs,_,-0.509238,-0.32850677,-0.23505913,-0.037851922,-0.020494241
attn_2_6_outputs,_,-0.6787836,0.4083858,0.42833614,0.14063554,-0.24066973
attn_2_6_outputs,_,-0.19136201,-0.08660901,0.51346576,0.019185686,-0.6792262
attn_2_6_outputs,_,0.22049518,-0.30541062,0.5701819,0.23459539,-0.9876408
attn_2_6_outputs,_,-0.27006334,0.5618386,-0.29490665,0.048940416,-0.33855206
attn_2_6_outputs,_,-0.37851518,0.18714413,0.060331587,0.23605613,-0.03149358
attn_2_6_outputs,_,0.7621012,0.60252136,-0.39141604,0.599126,-0.62302107
attn_2_6_outputs,_,-0.28062242,0.1819572,-0.50531685,0.24049845,0.03150719
attn_2_7_outputs,0,-0.28871658,-0.9344,-0.22569138,0.061346546,0.20679495
attn_2_7_outputs,1,-0.77690226,1.0695436,0.3700322,0.15780795,-0.96494603
attn_2_7_outputs,2,-1.5381106,-0.80685055,2.206323,0.30587444,-1.2945992
attn_2_7_outputs,3,-2.4510677,-1.2583908,0.8871992,3.0086446,0.18442705
attn_2_7_outputs,4,-5.4452734,-3.7577972,-1.4775516,0.60761505,4.899912
attn_2_7_outputs,</s>,-1.7307154,-4.2700005,-2.35025,3.1380904,3.220787
attn_2_7_outputs,<pad>,0.027691575,-0.042936478,-0.36271548,0.7984004,0.35964122
attn_2_7_outputs,<s>,-0.46242505,-2.033923,-1.4791741,2.6963224,3.0448017
attn_2_7_outputs,_,-0.053758368,-0.6868778,0.38646728,-0.35778987,-0.09008994
attn_2_7_outputs,_,0.69898844,-0.2429847,-0.15172452,-0.09691326,-0.86236525
attn_2_7_outputs,_,0.023456348,0.20933953,0.39321643,0.33946913,0.4012881
attn_2_7_outputs,_,0.332485,0.11178784,-0.4279082,0.5599343,0.007926992
attn_2_7_outputs,_,0.51482075,0.9465635,0.15025504,0.16324522,-0.51618344
attn_2_7_outputs,_,-0.05389976,0.13506871,0.31139514,0.39522713,0.09696281
attn_2_7_outputs,_,-0.52776194,0.0066838847,0.3042235,0.11472634,0.39240465
attn_2_7_outputs,_,-0.2535535,0.34976834,0.4773407,0.5082577,0.114201576
mlp_0_0_outputs,0,-0.21075246,0.28429717,-0.29629284,-0.72309214,0.34257883
mlp_0_0_outputs,1,-0.21058716,0.47956663,0.3228307,-0.31470254,-0.740459
mlp_0_0_outputs,10,-0.6628203,-0.5767893,0.22029567,0.82845885,0.4453616
mlp_0_0_outputs,11,-0.32608977,0.07663724,0.3327659,1.0398816,1.2978112
mlp_0_0_outputs,12,-12.694613,-4.84773,-0.4323512,3.1223361,5.697704
mlp_0_0_outputs,13,0.8452399,0.37636176,-0.05703389,0.2961197,-0.0347296
mlp_0_0_outputs,14,0.42797148,0.64846575,-0.06467937,-0.46948808,-0.399532
mlp_0_0_outputs,15,-0.6540932,-0.76469594,-1.2496104,0.3822806,-0.21493186
mlp_0_0_outputs,2,0.043160956,0.2524565,-0.3814201,-0.624088,-0.58096784
mlp_0_0_outputs,3,-0.8316419,-0.15294215,0.088471405,0.65768456,0.030307764
mlp_0_0_outputs,4,-0.5436094,0.0892418,0.44617587,0.4928243,0.084766805
mlp_0_0_outputs,5,5.457305,4.6517816,-0.18759921,-7.5372796,-10.625517
mlp_0_0_outputs,6,0.06837916,0.50535226,-0.10268527,0.46734384,-0.18055092
mlp_0_0_outputs,7,2.8480024,3.4981022,2.5873291,-2.2973623,-6.4864664
mlp_0_0_outputs,8,0.8686101,0.44039574,0.4319881,0.13799621,-0.096806556
mlp_0_0_outputs,9,-0.9336906,-0.016801309,-0.13942902,0.04905166,0.46314627
mlp_0_1_outputs,0,0.060023885,-0.0071257376,0.77555275,0.15336055,-0.5298246
mlp_0_1_outputs,1,-0.3850013,-0.73263437,-0.25905845,0.68104905,-0.007531739
mlp_0_1_outputs,10,-11.30107,-10.697748,-3.946463,1.6373588,8.356744
mlp_0_1_outputs,11,1.1507934,1.4582641,-1.2913758,0.35426417,-1.7133496
mlp_0_1_outputs,12,-0.32147476,-0.6174126,-0.290935,1.0752647,-0.47206733
mlp_0_1_outputs,13,-0.5370369,-1.0857118,0.40620095,1.3615533,0.08013619
mlp_0_1_outputs,14,-0.70335937,-0.54170704,0.24097167,1.3036687,0.0026563262
mlp_0_1_outputs,15,2.0867488,2.4390576,1.9770759,-3.0539005,-7.9391665
mlp_0_1_outputs,2,0.59776866,-0.37155393,-0.6914294,0.17881995,-0.43816367
mlp_0_1_outputs,3,-4.3954806,-3.630105,3.6180813,3.4564302,-0.43137205
mlp_0_1_outputs,4,-0.7823575,-0.32149145,0.5208426,1.2382399,0.28457272
mlp_0_1_outputs,5,0.10066192,-0.30323738,0.3057631,0.9965856,0.16438197
mlp_0_1_outputs,6,-0.49605554,-0.5030539,-0.16220352,1.1883748,0.01584262
mlp_0_1_outputs,7,0.9126346,1.058506,-0.9495297,0.8758873,0.021804664
mlp_0_1_outputs,8,-1.0553001,-0.72398144,0.28412208,1.0006938,-0.17531177
mlp_0_1_outputs,9,0.12667806,0.039150286,-0.30532393,0.3694205,-0.028850965
mlp_0_2_outputs,0,9.633277,2.0579453,-3.4631782,-9.649257,-10.551201
mlp_0_2_outputs,1,-0.7861597,2.812054,1.7752771,-1.7545544,-2.9057615
mlp_0_2_outputs,10,-0.8924298,3.506477,3.703309,-1.5974431,-7.521717
mlp_0_2_outputs,11,0.47929478,0.5554118,0.45662925,-0.3421073,-0.026381407
mlp_0_2_outputs,12,0.08352578,-0.018061582,0.10663353,0.7136481,0.29480106
mlp_0_2_outputs,13,0.16637509,1.0424476,-0.48164403,-0.7097538,-0.38410944
mlp_0_2_outputs,14,0.3763276,-0.04118407,0.28336453,0.47744253,0.3407447
mlp_0_2_outputs,15,0.60248226,0.13974577,0.16642994,-0.026089836,0.45636445
mlp_0_2_outputs,2,-0.13057046,0.033430375,-0.59640056,-0.7225203,-0.08706287
mlp_0_2_outputs,3,-0.1370518,-0.12995544,-0.68100476,-0.4836445,-0.13208756
mlp_0_2_outputs,4,0.29007435,0.25933647,-0.040034067,-0.387206,0.18299244
mlp_0_2_outputs,5,-13.050192,-4.850462,0.17564127,3.0173078,4.7529097
mlp_0_2_outputs,6,0.057065398,0.36360174,-0.27528787,-0.11963523,-0.20741008
mlp_0_2_outputs,7,-0.7748926,0.11006947,0.06753944,-0.013524693,-0.19456638
mlp_0_2_outputs,8,0.009905381,-0.27874646,0.45304123,0.85910094,0.34999344
mlp_0_2_outputs,9,-0.58290875,0.7051197,-0.054774303,0.73091793,0.12098589
mlp_0_3_outputs,0,0.24319309,-0.14885975,0.026746389,0.40327674,0.47196314
mlp_0_3_outputs,1,0.9439249,0.8358792,-0.11414744,-0.55795234,-0.6005011
mlp_0_3_outputs,10,-0.4103501,-0.27458337,0.4398613,0.23241316,0.3365972
mlp_0_3_outputs,11,-0.22810072,-0.39676198,-0.21527606,0.09784512,0.09835977
mlp_0_3_outputs,12,-2.110907,0.010895213,2.4410565,1.0508153,-1.7361202
mlp_0_3_outputs,13,-0.21469156,0.01935842,0.018126918,0.40953302,0.50541914
mlp_0_3_outputs,14,-0.49429992,-0.38515726,-0.1897218,-0.31934765,0.33506823
mlp_0_3_outputs,15,4.6741214,-5.0794263,-1.0691599,-0.9302835,-1.0726944
mlp_0_3_outputs,2,-0.2913703,0.17554528,-0.175691,-0.5785994,-0.14838688
mlp_0_3_outputs,3,-6.884461,-3.9445548,-4.0289173,1.9400703,5.295708
mlp_0_3_outputs,4,0.39647374,-0.039783806,0.011370771,0.01739852,-0.0027093352
mlp_0_3_outputs,5,-3.7714612,-1.2029483,5.6295867,1.3810433,-2.5439768
mlp_0_3_outputs,6,-0.44307408,-0.21616897,-0.73588884,-0.25452107,-0.124186054
mlp_0_3_outputs,7,-1.3322328,-2.6529715,-0.39758676,1.550916,1.9903293
mlp_0_3_outputs,8,1.2831874,2.0466294,0.9808878,-3.6749763,-3.1068323
mlp_0_3_outputs,9,-0.25333503,-0.058375277,0.3870204,0.15092224,0.25089666
mlp_1_0_outputs,0,-0.8786126,-0.43103063,0.18893461,0.716594,1.085809
mlp_1_0_outputs,1,-0.7795267,-0.7365626,0.51086676,0.8494272,1.100012
mlp_1_0_outputs,10,-1.8011417,-1.1644082,-0.112360254,0.6640849,0.88855404
mlp_1_0_outputs,11,-0.7197258,-1.0215539,0.27013248,0.9748412,0.7561065
mlp_1_0_outputs,12,-1.2320545,-1.0476418,-0.2510564,0.49393743,0.22817577
mlp_1_0_outputs,13,-1.4243656,-0.4092676,-0.3772527,0.8895996,0.80916214
mlp_1_0_outputs,14,-1.3699826,-0.75507385,0.0062436564,0.56105775,0.9199788
mlp_1_0_outputs,15,-1.2505137,-0.8660671,0.28441247,0.731711,1.1589701
mlp_1_0_outputs,2,-1.664817,-0.764517,0.32862353,1.0283942,1.1452407
mlp_1_0_outputs,3,-0.5113034,-0.8653493,0.32105747,0.8418715,1.1211877
mlp_1_0_outputs,4,-0.9505292,-0.3539786,0.56102556,0.64807975,1.5450438
mlp_1_0_outputs,5,-1.0253057,-0.6473403,0.12922783,1.012401,0.6488421
mlp_1_0_outputs,6,-1.5225711,-0.8945732,-0.067563236,1.1458796,1.0573074
mlp_1_0_outputs,7,-1.2256403,-1.0311311,-0.048135713,0.7473224,0.92063594
mlp_1_0_outputs,8,-1.7096851,-0.8962599,0.14170004,0.63103056,0.8198319
mlp_1_0_outputs,9,-0.9766829,-0.92933726,0.14602935,0.6907712,0.91973627
mlp_1_1_outputs,0,-3.568916,-1.9035664,-0.15723768,1.2188804,1.2282969
mlp_1_1_outputs,1,-0.2575729,-0.2567921,0.17939885,0.7819457,0.84538
mlp_1_1_outputs,10,-0.5624103,-0.32134143,0.72623444,1.432431,1.3697186
mlp_1_1_outputs,11,-1.386491,-0.7045585,0.17960578,1.0064073,1.0778183
mlp_1_1_outputs,12,-0.46112838,-0.5361637,0.054323975,1.0856082,0.7021855
mlp_1_1_outputs,13,-1.0931164,-0.9341539,0.29680416,1.0171454,0.88230246
mlp_1_1_outputs,14,-1.1108642,-0.6716546,-0.0030479252,0.869069,0.63470805
mlp_1_1_outputs,15,-0.9446849,-0.72637784,0.13027442,0.9632877,0.7101087
mlp_1_1_outputs,2,4.5538282,3.888529,0.15161113,-4.2860594,-5.5341077
mlp_1_1_outputs,3,-1.7476302,-0.70185226,0.41757533,1.2951548,1.0734291
mlp_1_1_outputs,4,-1.1579863,-0.3197792,0.36869448,1.2152311,1.1194979
mlp_1_1_outputs,5,-1.0782309,-0.6635086,0.06928405,0.825069,0.6635004
mlp_1_1_outputs,6,-1.3508526,-0.9426723,-0.062175065,0.4960256,0.45058715
mlp_1_1_outputs,7,-1.7822163,-1.0454721,-0.07660165,0.79021096,0.6953018
mlp_1_1_outputs,8,-1.2720398,-0.95175815,-0.11972031,0.5781721,0.56985503
mlp_1_1_outputs,9,-0.76661736,-0.65812314,0.23403215,1.0431346,0.9401716
mlp_1_2_outputs,0,-0.9177725,-0.7073548,0.16967706,0.6912526,0.30321848
mlp_1_2_outputs,1,-1.4460311,-0.7984937,0.08299919,0.6589383,0.7010856
mlp_1_2_outputs,10,-0.6335107,-0.4971614,0.17013484,0.8275929,0.56084293
mlp_1_2_outputs,11,-2.564241,-0.9878314,-0.123802125,1.0341867,0.7196914
mlp_1_2_outputs,12,-0.5841667,-0.47166288,0.17888969,0.69723886,0.41570556
mlp_1_2_outputs,13,-1.0275297,-0.64987725,-0.2700379,0.40079412,0.16281207
mlp_1_2_outputs,14,-1.0478932,-1.032285,0.3761761,0.4517017,0.36545625
mlp_1_2_outputs,15,-1.0202471,-0.73443073,0.08399261,0.54450583,0.18224572
mlp_1_2_outputs,2,-1.2824565,-0.36313337,0.32599378,0.79802984,1.0229897
mlp_1_2_outputs,3,-0.884083,-0.7689234,-0.06969593,0.7408891,0.11082749
mlp_1_2_outputs,4,-0.5463984,-0.7885161,0.37588656,0.58654606,0.91612285
mlp_1_2_outputs,5,-1.1618878,-0.8432056,0.11752078,0.7829222,0.6958992
mlp_1_2_outputs,6,-2.030237,-1.3207057,-0.11379608,0.7596401,0.6939144
mlp_1_2_outputs,7,-0.7353011,-0.6417581,0.11686775,0.96274465,0.55220073
mlp_1_2_outputs,8,-0.7489789,-0.24945182,0.19943145,0.89645845,0.48359588
mlp_1_2_outputs,9,-1.9672514,-1.3756377,-0.45836273,0.35358584,0.28171045
mlp_1_3_outputs,0,3.5713413,2.4672587,1.742989,-1.9514954,-4.827034
mlp_1_3_outputs,1,-0.6153435,-1.0829133,0.034719337,0.15996945,0.93700504
mlp_1_3_outputs,10,-0.5001811,-0.8633144,-0.03313579,0.16518453,0.3918706
mlp_1_3_outputs,11,-0.6594852,-0.6783593,0.172406,0.008288225,0.6887179
mlp_1_3_outputs,12,-0.24354121,-0.5768742,0.38870028,0.7559027,1.227335
mlp_1_3_outputs,13,-0.61183894,-0.6793484,0.384752,0.41334733,1.1193374
mlp_1_3_outputs,14,5.0635,5.003047,0.41362277,-5.3222795,-6.9262047
mlp_1_3_outputs,15,-9.14181,-3.9326148,-1.1309,2.0408936,3.4332473
mlp_1_3_outputs,2,-0.68432665,-1.1016203,-0.060493328,0.021632968,0.29438323
mlp_1_3_outputs,3,-0.70064425,-1.4795643,0.02735952,0.14665665,0.6547962
mlp_1_3_outputs,4,-0.49141198,-0.96601224,0.3230623,0.80638826,0.9188672
mlp_1_3_outputs,5,-0.31070694,-0.3626724,0.06290546,-0.42339945,0.15893432
mlp_1_3_outputs,6,-1.6370327,-2.5551937,2.4462852,0.1693111,2.0529866
mlp_1_3_outputs,7,0.15009332,-0.09895666,0.5075379,0.7210535,0.69929135
mlp_1_3_outputs,8,-0.099510536,-0.77396524,-0.04042359,-0.2120503,0.40526807
mlp_1_3_outputs,9,-0.3421348,-0.77968335,0.55561966,-0.054313164,0.8651478
mlp_2_0_outputs,0,-2.045856,-0.6015859,-0.057106525,0.9678285,0.9069216
mlp_2_0_outputs,1,-1.7786138,-0.22717331,0.42262423,1.141573,0.880688
mlp_2_0_outputs,10,-2.356124,-0.756596,0.103164695,0.80313647,1.0141684
mlp_2_0_outputs,11,-1.7930145,-0.36999533,0.34847248,1.0094508,1.1007074
mlp_2_0_outputs,12,-1.4751507,-0.59488744,0.093791634,0.82477933,0.6779181
mlp_2_0_outputs,13,-1.5994838,-0.30629206,0.5403103,1.1718643,1.1628673
mlp_2_0_outputs,14,-1.3328289,-0.043885935,0.3425849,0.9074532,0.5734991
mlp_2_0_outputs,15,-2.8753185,-0.7321688,0.20504905,1.3590989,1.1750225
mlp_2_0_outputs,2,-0.983543,-0.23692356,0.340494,1.0092112,1.0115
mlp_2_0_outputs,3,-1.8647287,-1.1108587,0.18574141,0.57763815,0.5075791
mlp_2_0_outputs,4,-1.5945923,-0.55841565,-0.033249326,0.8865498,0.8651896
mlp_2_0_outputs,5,-2.1876855,-0.820478,-0.07994513,0.7232582,0.7775963
mlp_2_0_outputs,6,-2.1836746,-0.94900596,-0.07813226,0.5512775,0.7937146
mlp_2_0_outputs,7,8.799289,0.7181923,-2.120645,-3.6807506,-4.4436655
mlp_2_0_outputs,8,-2.2149045,-0.7187723,0.009546819,0.50678843,0.75285685
mlp_2_0_outputs,9,-1.600666,-0.067066714,0.5839585,1.1569822,0.8588335
mlp_2_1_outputs,0,4.680516,4.7798963,0.27511334,-5.092221,-6.757166
mlp_2_1_outputs,1,0.84932935,0.47285816,-0.2006701,0.052527264,0.42960122
mlp_2_1_outputs,10,0.060503494,0.3673518,0.1210415,0.4661762,0.23339641
mlp_2_1_outputs,11,-8.590597,-3.0791428,0.18124008,2.043405,3.1960645
mlp_2_1_outputs,12,0.28924352,-0.2827138,-0.009656893,0.14752269,0.09744865
mlp_2_1_outputs,13,-0.6984474,-0.28364205,-0.017305683,-0.43736073,-0.024714876
mlp_2_1_outputs,14,-0.16613333,0.4959456,0.36457875,-0.28855222,-0.8367187
mlp_2_1_outputs,15,0.58242357,0.25396925,0.29017246,0.17510982,0.015123747
mlp_2_1_outputs,2,0.18181622,0.21669763,0.34133327,0.13665988,0.227331
mlp_2_1_outputs,3,-0.6650559,-0.21939346,-0.2764954,0.12796067,0.18652292
mlp_2_1_outputs,4,-0.2449304,-0.30517155,-0.22331202,-0.08208669,0.3962307
mlp_2_1_outputs,5,-0.5151141,-0.32464775,-0.072119676,0.06460126,0.27185664
mlp_2_1_outputs,6,0.4674187,0.8653709,0.2511619,0.097638585,0.4352472
mlp_2_1_outputs,7,0.13769287,0.03371693,-0.49319604,-0.40444246,0.08270466
mlp_2_1_outputs,8,0.19764562,0.031060636,0.70418805,0.6793072,0.46734658
mlp_2_1_outputs,9,0.12879775,0.27453092,0.18146777,-0.04968625,0.31205446
mlp_2_2_outputs,0,-1.3268831,-0.76002765,0.010912769,1.0438757,0.22302336
mlp_2_2_outputs,1,-1.7518563,-0.5701624,0.041376084,1.0035337,0.7517261
mlp_2_2_outputs,10,-1.0511738,-0.6257662,-0.06341728,0.2404207,0.71353245
mlp_2_2_outputs,11,-0.84261566,-0.9501936,-0.15141419,0.9186559,0.64260185
mlp_2_2_outputs,12,-1.2696974,-0.58917576,0.19042456,1.0729154,0.56094766
mlp_2_2_outputs,13,-1.3439035,-0.9515979,-0.40726107,0.4000269,0.62939715
mlp_2_2_outputs,14,-1.4919722,-0.8085326,0.036668327,1.0866939,1.0344375
mlp_2_2_outputs,15,-0.75886506,-0.7757794,-0.23918353,0.90985596,0.74426776
mlp_2_2_outputs,2,-1.6087148,-0.6993866,0.030780513,0.91401803,1.047899
mlp_2_2_outputs,3,-0.8797755,-0.7602855,-0.11985271,0.97945714,0.7689524
mlp_2_2_outputs,4,-0.8293644,-0.4365419,-0.23595887,0.82719594,0.94196963
mlp_2_2_outputs,5,-0.99315256,-0.48200032,0.15448143,1.2361231,1.1640356
mlp_2_2_outputs,6,-1.1265757,-0.9717582,-0.023162114,0.9719552,0.68072796
mlp_2_2_outputs,7,-0.8566201,-0.45222464,0.090113364,0.82191896,0.7085472
mlp_2_2_outputs,8,-0.78865695,-0.6033868,0.16654022,0.8732288,0.9352575
mlp_2_2_outputs,9,-1.6971806,-0.81630266,-0.5346023,0.88653016,0.24371801
mlp_2_3_outputs,0,-0.31111664,-0.16984394,0.009528413,0.19164017,0.35933536
mlp_2_3_outputs,1,-1.7160494,-1.1312501,-0.1685823,0.84395635,0.54689574
mlp_2_3_outputs,10,-0.9902671,-0.81863666,-0.19859877,0.33721572,0.7789642
mlp_2_3_outputs,11,-1.3012742,-0.519727,0.012654599,0.68038136,0.7846787
mlp_2_3_outputs,12,-0.63266444,-1.0548695,-0.0038984627,0.8730016,0.22410026
mlp_2_3_outputs,13,-1.0736644,-0.9743274,0.1789564,0.76545304,0.8489852
mlp_2_3_outputs,14,-1.0373025,-0.71384865,0.24140108,0.42167518,0.7070905
mlp_2_3_outputs,15,-0.8748195,-0.65137017,-0.062598005,0.6833792,0.5805208
mlp_2_3_outputs,2,-0.9237394,-0.9474704,0.36908558,1.3137172,1.4315041
mlp_2_3_outputs,3,-1.0914266,-0.71668667,0.45026243,1.224656,0.860731
mlp_2_3_outputs,4,-0.28692096,-0.9408149,0.2709082,0.8745978,0.5930625
mlp_2_3_outputs,5,-1.3641986,-0.91766596,0.2504922,1.1299042,1.0284452
mlp_2_3_outputs,6,-1.0564854,-0.903827,0.14182529,0.70112,0.6992806
mlp_2_3_outputs,7,-0.7878862,-1.278182,-0.13647455,0.5499429,0.34985924
mlp_2_3_outputs,8,-0.7710466,-1.0050813,0.14657894,1.0110168,0.58112633
mlp_2_3_outputs,9,-1.911296,-1.167358,0.09639484,0.9027181,0.89043415
num_attn_0_0_outputs,_,3.8627675,-1.0798662,-0.28317094,0.62201756,-2.5067444
num_attn_0_1_outputs,_,3.6561923,5.994879,-2.9308915,-5.1420507,-2.7983425
num_attn_0_2_outputs,_,1.2899948,-4.7409744,-5.522134,-3.1114914,8.649318
num_attn_0_3_outputs,_,7.6530886,1.4883666,-2.5822036,-3.007301,-4.7891593
num_attn_0_4_outputs,_,2.7715573,5.102906,2.9942124,-5.1435156,-7.3430123
num_attn_0_5_outputs,_,0.45487985,3.6961927,3.5420294,-1.1288364,-3.1187127
num_attn_0_6_outputs,_,-0.57914835,1.0429935,0.6922896,-0.076938346,0.10330899
num_attn_0_7_outputs,_,6.4498796,6.0588245,1.375801,-6.494854,-10.996997
num_attn_1_0_outputs,_,0.86075795,-0.45281193,-0.5744485,-0.68888193,0.3499814
num_attn_1_1_outputs,_,0.38202265,0.2012147,-0.0069299047,-0.37608966,-0.40341118
num_attn_1_2_outputs,_,1.1209849,0.8352646,-0.052051812,0.23618189,-0.47216755
num_attn_1_3_outputs,_,-0.114062324,-0.043777853,0.37112668,-0.7583218,-1.8155314
num_attn_1_4_outputs,_,0.636224,0.7323919,0.5894291,-0.7304336,-1.1897186
num_attn_1_5_outputs,_,0.91186714,1.5131688,0.3059605,-0.14559405,-1.462229
num_attn_1_6_outputs,_,6.8079915,1.7099116,0.5616524,-1.4927005,-3.621145
num_attn_1_7_outputs,_,2.6582673,1.8616223,-0.6454766,-0.96810937,-1.1273901
num_attn_2_0_outputs,_,0.40377173,0.3901009,0.5319823,0.03189102,-1.1479471
num_attn_2_1_outputs,_,1.8286291,1.3662505,-0.109343395,-1.2245835,-1.1147059
num_attn_2_2_outputs,_,0.34486854,0.3351668,0.34582743,-0.08739348,-0.44205216
num_attn_2_3_outputs,_,1.0289732,0.5659223,0.17865379,0.0035637415,-0.17480884
num_attn_2_4_outputs,_,1.0089309,0.9649386,0.528083,0.2372283,0.27217403
num_attn_2_5_outputs,_,0.35099855,0.24251635,-0.027272904,0.27506524,0.09459578
num_attn_2_6_outputs,_,0.19192512,0.03272696,0.35943395,-0.18096843,-0.7301739
num_attn_2_7_outputs,_,2.279152,0.92064846,-0.6126136,-2.3270717,-2.654272
num_mlp_0_0_outputs,0,-1.0272135,-0.5641417,-0.22452262,0.4380667,0.38909006
num_mlp_0_0_outputs,1,-1.0803314,-0.36885798,-0.24999022,0.6238177,0.17673153
num_mlp_0_0_outputs,10,-2.502232,-1.0919734,0.1095769,1.0160446,1.0868554
num_mlp_0_0_outputs,11,-0.9048837,-0.49583676,-0.3560543,0.56148726,0.56846213
num_mlp_0_0_outputs,12,-0.78830034,-0.5286248,-0.08752208,0.33972493,0.4393162
num_mlp_0_0_outputs,13,-1.2019874,-0.429651,-0.09485172,0.5356853,0.8221995
num_mlp_0_0_outputs,14,-0.7754908,-0.0089689605,0.110431276,0.74739194,0.967647
num_mlp_0_0_outputs,15,-0.69289786,-0.7723908,-0.13372666,0.58484644,0.8853217
num_mlp_0_0_outputs,2,-1.0932598,-0.39232755,-0.0377665,0.40293056,0.56259394
num_mlp_0_0_outputs,3,-0.9228135,-0.43586534,-0.36149716,0.3600392,0.3953807
