feature,value,1,2,3,4,5,6
mlp_2_0_outputs,6,0.7541764,0.7157182,-0.16366714,-1.5259484,-4.2951984,-3.903666
mlp_2_0_outputs,7,0.8362303,0.86369884,0.071332835,-1.2388892,-3.7270677,-3.556035
mlp_2_0_outputs,8,0.898624,0.83753043,0.11693255,-1.169229,-4.8665266,-3.2912285
mlp_2_0_outputs,9,0.82197297,0.7436376,-0.12785354,-1.5214967,-4.1196957,-1.1390538
mlp_2_1_outputs,0,0.7542631,0.5161241,-0.17044069,-1.321553,-3.243577,-4.416463
mlp_2_1_outputs,1,0.6873682,0.34407446,-0.37576526,-1.7759854,-3.8744023,-4.8893013
mlp_2_1_outputs,10,1.0067517,0.67655313,-0.0351516,-1.455196,-3.4991627,-3.8885152
mlp_2_1_outputs,11,0.6451346,0.3094801,-0.5482754,-1.8081366,-3.9474766,-2.5185714
mlp_2_1_outputs,12,0.7304497,0.56522477,-0.39054626,-1.3129959,-3.3130746,-4.041476
mlp_2_1_outputs,13,1.1351584,0.7064927,-0.38751605,-1.5251876,-3.7631395,-3.603676
mlp_2_1_outputs,14,0.9470186,0.6132114,-0.25782377,-1.5293396,-3.6971822,-2.4987485
mlp_2_1_outputs,15,0.91131234,0.8264787,-0.16757147,-1.2695332,-2.741021,-3.235465
mlp_2_1_outputs,2,1.0045849,0.7443474,-0.050445065,-1.2397828,-3.2490227,-3.2180398
mlp_2_1_outputs,3,0.35683194,0.1745713,-0.81216276,-1.8696198,-3.829346,-4.5535364
mlp_2_1_outputs,4,0.19199279,0.16083801,-0.6077657,-1.7144474,-3.5163379,-4.145805
mlp_2_1_outputs,5,0.7799178,0.5447967,-0.21948741,-1.706161,-3.7005944,-3.1488626
mlp_2_1_outputs,6,0.81191635,0.45404774,-0.13243334,-1.71631,-2.831083,-2.9811246
mlp_2_1_outputs,7,0.86875075,0.55625606,-0.23205875,-1.5062768,-3.6557288,-3.2340841
mlp_2_1_outputs,8,1.0165567,0.7236141,-0.07441658,-1.3520739,-3.3777077,-3.1684465
mlp_2_1_outputs,9,0.84231764,0.5479827,-0.11749349,-1.6698442,-3.7738354,-2.2197964
num_attn_0_0_outputs,_,1.1531965,0.7975594,-0.19245775,-2.8823347,-7.2044015,-7.01785
num_attn_0_1_outputs,_,-0.11482689,-0.046879303,0.603798,0.15837651,-1.7487117,-3.532924
num_attn_0_2_outputs,_,-0.12905084,-0.0343071,0.3774849,-0.022289546,-1.798423,-3.8974788
num_attn_0_3_outputs,_,1.6688511,0.2419581,-0.8823564,-2.6404366,-7.0278263,-7.1455746
num_attn_1_0_outputs,_,0.1403433,0.11752898,0.15948243,-0.032350205,0.2202076,-1.8056114
num_attn_1_1_outputs,_,1.8385992,0.8273008,-0.5035019,-1.6431789,-3.195697,-16.050766
num_attn_1_2_outputs,_,0.28851205,0.15677749,-0.5432601,0.3764283,0.3126213,-3.8434877
num_attn_1_3_outputs,_,0.61295295,0.43322924,-0.34625375,1.3493053,0.29575288,0.32311362
num_attn_2_0_outputs,_,-20.498093,-8.877787,0.9508457,9.94464,17.737032,16.137814
num_attn_2_1_outputs,_,0.18823761,0.20225099,0.14091828,0.13647261,0.14641467,-0.33303756
num_attn_2_2_outputs,_,-1.305103,-1.0818316,-0.78195494,2.5153332,7.7196593,3.3070626
num_attn_2_3_outputs,_,0.5830257,0.50968987,0.12834828,0.27513292,0.3731761,0.35729584
num_mlp_0_0_outputs,0,0.6183871,0.3755911,0.15404692,-0.6945967,-0.29734015,-0.14430222
num_mlp_0_0_outputs,1,-0.55043226,-0.03969764,0.25152764,0.8019419,0.4979502,-0.10013907
num_mlp_0_0_outputs,10,0.7156892,0.6254,0.19587609,-0.13653852,-0.50864786,-0.04134227
num_mlp_0_0_outputs,11,0.31240058,0.72856534,-0.5219695,-0.77325505,-0.6428641,-0.0808656
num_mlp_0_0_outputs,12,3.2785733,1.4842609,-0.29164997,-2.6467242,-5.0489464,-8.022897
num_mlp_0_0_outputs,13,1.6198041,0.6996271,-0.5844707,-0.97588366,-1.73982,-0.65861654
num_mlp_0_0_outputs,14,-0.81816536,-0.041995153,0.29564437,0.35368913,-0.20431153,-0.4515238
num_mlp_0_0_outputs,15,-0.66644704,-0.10036229,0.18350263,0.5679178,0.4177109,0.32270113
num_mlp_0_0_outputs,2,-0.3689415,0.37685624,0.7239197,0.85502315,0.17674191,-0.5876902
num_mlp_0_0_outputs,3,1.8400801,0.46560934,-0.29241788,-2.3398352,-5.606191,-3.4938838
num_mlp_0_0_outputs,4,0.07001845,-0.04739904,0.13521144,-0.7081078,-0.16329007,0.059720553
num_mlp_0_0_outputs,5,-0.09763487,0.28857812,0.041083414,-0.70074445,-0.00060818996,-0.10512009
num_mlp_0_0_outputs,6,-0.41378292,-0.038602136,0.27256516,0.43815365,0.58519626,-0.16240434
num_mlp_0_0_outputs,7,-0.44943646,0.038615014,0.10420238,0.36475626,0.46741945,-0.21488966
num_mlp_0_0_outputs,8,1.30214,1.47791,-1.1763158,-3.4620361,-3.0037725,-6.431859
num_mlp_0_0_outputs,9,-0.030134866,0.22342618,0.08592396,-0.44265145,-0.042830583,-0.38750887
num_mlp_0_1_outputs,0,-0.3758369,-0.23998865,0.6225467,0.37310186,1.4561946,1.2015495
num_mlp_0_1_outputs,1,-0.38015303,-0.18053988,0.6021949,0.35614872,0.3983688,0.2609319
num_mlp_0_1_outputs,10,25.931112,7.475829,-9.808365,-18.123138,-15.816815,-6.7950416
num_mlp_0_1_outputs,11,0.025313683,-0.120014675,0.34645465,0.49190685,0.5486071,0.39406368
num_mlp_0_1_outputs,12,-0.16755825,-0.0492844,0.71239406,0.43175924,0.21986414,-0.20594136
num_mlp_0_1_outputs,13,-0.583448,-0.40129164,0.3212833,0.27303806,-0.10791927,0.07695887
num_mlp_0_1_outputs,14,0.28207564,0.09242187,0.5581855,0.44189897,0.4945034,-0.16437936
num_mlp_0_1_outputs,15,15.575905,-2.2698572,-8.141837,-0.78535426,-0.36240244,-3.6297765
num_mlp_0_1_outputs,2,2.7692919,1.5401053,-0.009991047,-4.35818,-4.619739,-0.25566575
num_mlp_0_1_outputs,3,-0.21125816,-0.24737233,0.18678835,0.012204375,0.3563118,0.41385826
num_mlp_0_1_outputs,4,-0.3199815,-0.19503842,0.35823673,0.079608195,0.13942915,0.27087817
num_mlp_0_1_outputs,5,-7.605924,-0.10942741,10.042299,10.577812,8.377366,2.1966822
num_mlp_0_1_outputs,6,0.08730196,-0.11954458,0.4120542,0.18074419,0.37076873,0.41720304
num_mlp_0_1_outputs,7,-0.56287605,-0.54067516,-0.28146118,-0.30370486,-0.4262182,-0.1373165
num_mlp_0_1_outputs,8,0.086251415,0.006438878,0.6127487,0.31358355,0.6495202,0.83340764
num_mlp_0_1_outputs,9,0.043088607,0.00555571,0.55921155,0.14797477,0.50196224,0.37854445
num_mlp_1_0_outputs,0,0.85814136,0.6505366,-0.15131469,-2.2442765,-3.0662267,-2.6118295
num_mlp_1_0_outputs,1,0.5720196,0.5923798,0.023468135,-1.6318687,-3.4993558,-2.9407783
num_mlp_1_0_outputs,10,0.7000257,0.54401594,-0.008895706,-1.7598317,-3.8670697,-3.3042321
num_mlp_1_0_outputs,11,0.32355636,0.2720348,-0.25174978,-1.927401,-3.8194964,-4.0379934
num_mlp_1_0_outputs,12,0.69292164,0.6581215,0.080327496,-1.5156581,-2.5945625,-4.167188
num_mlp_1_0_outputs,13,0.8952065,0.72128916,0.027962385,-1.5462283,-2.3488133,-2.5287971
num_mlp_1_0_outputs,14,0.56510425,0.4807748,-0.15171914,-1.8841205,-3.7544296,-3.3902478
num_mlp_1_0_outputs,15,0.6021387,0.53443015,-0.057143953,-1.6821697,-3.5227685,-4.1673584
num_mlp_1_0_outputs,2,0.5087514,0.4352496,-0.09775042,-1.6734802,-3.552582,-4.3108187
num_mlp_1_0_outputs,3,0.61493826,0.6322899,-0.010833936,-1.4755173,-3.1849551,-2.8812249
num_mlp_1_0_outputs,4,1.0243073,0.7431774,0.30512714,-1.2219074,-3.378135,-2.3749273
num_mlp_1_0_outputs,5,0.53718454,0.36297545,-0.07447453,-1.6896104,-3.6541944,-3.7721972
num_mlp_1_0_outputs,6,0.44386035,0.50097346,-0.30568358,-2.4134696,-3.338925,-2.4975379
num_mlp_1_0_outputs,7,0.38619372,0.3953021,-0.20394292,-1.6937195,-3.8891401,-3.7262044
num_mlp_1_0_outputs,8,0.8896384,0.6719977,0.24384767,-1.4032184,-3.4171886,-2.7429674
num_mlp_1_0_outputs,9,0.6979167,0.65508527,0.300588,-1.6469777,-2.901316,-2.5900908
num_mlp_1_1_outputs,0,1.0168548,0.74690247,0.13322519,-1.7899727,-3.4640555,-2.5481093
num_mlp_1_1_outputs,1,1.0473093,0.90661085,0.143266,-1.5138274,-3.3912416,-3.5615966
num_mlp_1_1_outputs,10,0.64787394,0.55629563,-0.21104392,-1.6018747,-3.7694347,-5.5700655
num_mlp_1_1_outputs,11,1.0409465,0.74761826,-0.019357605,-1.5737412,-3.3689835,-3.0917966
num_mlp_1_1_outputs,12,0.60985136,0.6135153,-0.22984621,-1.9779975,-3.5968769,-3.2350416
num_mlp_1_1_outputs,13,1.1076329,0.8450349,0.065134905,-1.4272214,-3.438746,-2.5486479
num_mlp_1_1_outputs,14,0.48309526,0.3302882,-0.32216328,-1.6664072,-3.7059276,-3.4324658
num_mlp_1_1_outputs,15,1.0953609,0.6223358,-0.20137078,-1.865058,-3.6118822,-4.0351653
num_mlp_1_1_outputs,2,0.7004882,0.51489234,-0.15433103,-1.5205989,-4.42523,-5.5340056
num_mlp_1_1_outputs,3,0.9259606,0.5706972,-0.25839168,-1.5969418,-3.4964075,-3.5740023
num_mlp_1_1_outputs,4,0.7459796,0.7085948,-0.14661908,-1.6792802,-3.7530642,-4.001644
num_mlp_1_1_outputs,5,1.0325733,0.78805685,0.070579425,-1.4359654,-3.4292085,-3.4347215
num_mlp_1_1_outputs,6,0.88677216,0.743033,-0.04381478,-1.5206127,-3.628222,-3.79391
num_mlp_1_1_outputs,7,0.5670327,0.45734605,-0.32027325,-1.8861977,-3.6468933,-2.8154392
num_mlp_1_1_outputs,8,0.74066573,0.6325585,-0.22212957,-1.5152699,-3.5868552,-2.8653524
num_mlp_1_1_outputs,9,0.676391,0.5877942,-0.13166738,-1.7452941,-4.0600967,-3.9641614
num_mlp_2_0_outputs,0,0.7512499,0.74107647,-0.5726284,-1.2924002,-1.5962584,-1.6258674
num_mlp_2_0_outputs,1,0.67374694,0.8781992,-0.73035115,-1.5259539,-2.4420404,-2.1165004
num_mlp_2_0_outputs,10,0.65083575,0.7572048,-0.76519173,-1.4091434,-2.229538,-1.2309462
num_mlp_2_0_outputs,11,0.6327482,0.54274935,-0.7203775,-1.4942554,-2.0975726,-0.38822722
num_mlp_2_0_outputs,12,0.80448574,0.61989754,-0.49291846,-1.1997553,-1.7337341,0.3066169
num_mlp_2_0_outputs,13,0.9649477,0.61517346,-0.56480396,-1.1576606,-1.6125525,-1.3252298
num_mlp_2_0_outputs,14,1.0079832,0.9539138,-0.521565,-1.2310704,-2.542904,-0.9670171
num_mlp_2_0_outputs,15,0.83530927,0.94971067,-0.6240177,-1.3488238,-2.2130854,-2.0054345
num_mlp_2_0_outputs,2,-1.7619302,0.5562495,2.1217506,-0.9784059,-2.7429507,-1.6267312
num_mlp_2_0_outputs,3,1.1102527,1.1038126,-0.3474395,-1.0286001,-1.4607778,-0.2618186
num_mlp_2_0_outputs,4,1.0052427,0.64342403,-0.5081304,-1.1604011,-1.7396586,-0.49127704
num_mlp_2_0_outputs,5,1.1487579,0.9053919,-0.22375363,-1.1405202,-1.8065193,-1.3695933
num_mlp_2_0_outputs,6,0.828297,0.8483174,-0.54613733,-1.2775464,-2.0074522,-1.1375971
num_mlp_2_0_outputs,7,0.8125302,0.90833604,-0.7159875,-1.3978982,-2.2724924,-1.7190938
num_mlp_2_0_outputs,8,1.0060087,0.8502645,-0.44821483,-1.346842,-2.3422344,-1.5214219
num_mlp_2_0_outputs,9,0.91452616,0.63427424,-0.5479321,-1.1933566,-2.0032876,-1.4176027
num_mlp_2_1_outputs,0,0.9991941,0.9074274,0.2836491,-1.436299,-3.2172654,-3.9770772
num_mlp_2_1_outputs,1,0.76023394,0.696298,-0.4733695,-2.024864,-3.2606955,-2.3283234
num_mlp_2_1_outputs,10,0.39295498,0.4233857,-0.32803512,-1.842287,-2.8685212,-4.0663056
num_mlp_2_1_outputs,11,0.8888525,0.7594717,0.05043056,-1.3309011,-3.336164,-3.5870278
num_mlp_2_1_outputs,12,0.686162,0.6444244,0.11659016,-1.7313498,-3.8225951,-3.8085554
num_mlp_2_1_outputs,13,0.8642006,0.88834137,0.25397617,-1.700402,-3.0441768,-2.2905645
num_mlp_2_1_outputs,14,0.47766146,0.59615636,-0.12710814,-1.6308912,-2.7813094,-3.9266443
num_mlp_2_1_outputs,15,0.4914219,0.431937,-0.24859501,-1.8914373,-3.626365,-3.9278073
num_mlp_2_1_outputs,2,0.20510772,0.24134362,-0.66690195,-2.1581762,-3.2811003,-3.480798
num_mlp_2_1_outputs,3,0.9138944,0.7051307,0.07702787,-1.8124021,-3.0093603,-3.3239794
num_mlp_2_1_outputs,4,0.76872545,0.7793851,-0.019000836,-1.7920294,-2.7675362,-3.2013366
num_mlp_2_1_outputs,5,0.6458844,0.6623226,0.1353729,-1.6509979,-3.151964,-3.3008404
num_mlp_2_1_outputs,6,0.6534973,0.68735665,-0.33091068,-1.6365906,-3.579841,-3.93559
num_mlp_2_1_outputs,7,0.6619928,0.64423764,-0.009486366,-1.774064,-3.6376169,-3.7559633
num_mlp_2_1_outputs,8,0.7190454,0.5914182,-0.2140033,-1.697582,-3.5129051,-3.649352
num_mlp_2_1_outputs,9,0.45769063,0.38857043,-0.27371052,-1.7697493,-3.7034662,-4.406432
ones,_,1.3624716,0.4971522,-0.381302,-1.4770695,-4.1425033,-4.9852176
positions,0,0.06193033,0.042057164,-0.5142655,-0.5386131,0.3370894,-0.5289747
positions,1,1.0087285,0.6339519,0.032635387,-0.9512637,-2.7741966,-1.3050568
positions,10,0.92172384,0.52161914,-0.033357494,-0.8331598,-3.2617095,-4.3015113
positions,11,0.53376997,0.059183195,-0.2948222,-1.1515074,-3.1164877,-1.0488908
positions,12,0.70876205,0.37880138,-0.0029526707,-0.6154803,-2.8270218,-5.493326
positions,13,0.44502214,-0.030842014,-0.45178378,-1.1558832,-3.3670263,-15.549888
positions,14,0.6384299,0.20484993,-0.42900118,-1.2957227,-3.2513108,-7.5442424
positions,15,0.73731947,0.0006817579,-0.7857826,-2.2589443,-3.593105,-7.38338
positions,2,0.9052523,0.5563964,-0.14875567,-1.6991075,-4.313687,-3.7326138
positions,3,0.91305935,0.1611025,1.1528745,-2.962384,-3.9369912,-2.5450745
positions,4,1.0499675,0.62075865,0.07227269,-0.69455814,-2.5625648,-2.9091263
positions,5,0.7483106,0.42023206,-0.19151242,-0.3288268,-2.6133444,-2.9032571
positions,6,0.5613848,0.20858033,-0.54861635,-2.0186296,-4.335571,-4.594808
positions,7,0.64247376,0.17213574,-0.17082013,-0.39290926,-2.0140762,-3.3287673
positions,8,0.9901774,0.46926838,-0.15265322,-0.56358016,-2.2692351,-4.3230567
positions,9,0.83867264,0.48837876,0.008493359,-1.5144463,-3.7487814,-3.7682323
tokens,0,0.6703054,0.14273156,-0.1032258,-1.6330675,-3.128041,-3.597477
tokens,1,0.6763132,0.33406666,0.14046888,-1.5312244,-3.2867591,-3.3339057
tokens,2,0.33887962,-0.25451857,-0.38169625,-1.9411571,-4.0393314,-4.245648
tokens,3,0.60605377,0.04865845,-0.12262181,-1.6719329,-3.302693,-4.5602865
tokens,4,0.8717127,0.3781091,0.04625851,-1.4709204,-3.1706367,-4.292943
tokens,5,0.89865994,0.45481554,0.2004958,-1.4119908,-2.9829402,-3.8327806
tokens,<pad>,-0.29789415,0.6418767,-0.2769656,0.95219505,-0.03161322,0.23705393
tokens,<s>,0.81835705,-0.6116353,0.42821395,0.20103414,0.532563,-0.055942938
tokens,_,0.64536244,0.26353118,-0.31151187,-0.23682983,0.8810676,-0.9754439
tokens,_,-0.40951264,0.19734117,-0.021478621,-0.06818882,-0.06630284,0.82288456
tokens,_,-0.97513086,-0.047498755,0.107568644,0.21588714,-0.009763763,-0.2726591
tokens,_,-0.09588506,0.17476629,0.3241004,-0.38570324,0.28172445,0.12540972
tokens,_,0.44717336,0.1763135,-0.43417594,0.26971537,-0.04008575,-0.040178776
tokens,_,-0.09997368,-0.31665662,-0.102353536,-0.1649001,0.16780391,0.57442254
tokens,_,0.24847391,0.22478035,-0.23245066,-0.40843275,-0.020929344,0.36841178
tokens,_,-0.08997682,0.15565626,-0.11872906,-0.81927896,-0.1626573,-0.51694286
