feature,value,0,1,2,3,4
num_attn_1_7_outputs,_,0.2724281,0.46732387,0.81620324,-0.23696095,-0.86919695
num_attn_2_0_outputs,_,0.9455607,1.1412438,1.0938089,-0.5728567,-1.7667178
num_attn_2_1_outputs,_,1.1517313,0.78785455,0.60736424,-0.4833187,-0.9654613
num_attn_2_2_outputs,_,0.5441036,1.2398236,0.41033795,-1.0699246,-2.1351001
num_attn_2_3_outputs,_,1.1175067,0.9692658,0.6348165,-0.8373178,-0.7070018
num_attn_2_4_outputs,_,0.14060514,0.10340912,0.94521034,0.1868375,-0.90351653
num_attn_2_5_outputs,_,-0.1985527,-0.7181372,0.28557917,5.871642,-2.3159368
num_attn_2_6_outputs,_,3.1286826,1.15054,-0.48806924,-1.766404,-2.5182772
num_attn_2_7_outputs,_,1.2773795,1.5589056,0.021101719,-0.9649316,-1.4729029
num_mlp_0_0_outputs,0,0.016921634,-0.04395047,0.28535354,0.652154,0.46752578
num_mlp_0_0_outputs,1,-0.61836255,-0.16682632,-0.015649695,0.38860664,0.27632165
num_mlp_0_0_outputs,2,-0.41017964,-0.012521452,0.21832594,0.5067053,0.53989637
num_mlp_0_0_outputs,3,-0.80653757,-0.68465894,-0.13242054,0.31759977,0.50616485
num_mlp_0_0_outputs,4,-0.2294791,0.13734739,0.29651314,0.34993196,0.57923865
num_mlp_0_0_outputs,5,-0.29213607,-0.09872211,0.2425189,0.44647965,0.8017931
num_mlp_0_0_outputs,6,-0.90051174,-0.5955999,0.12181583,0.48160598,0.5272307
num_mlp_0_0_outputs,7,-0.31074986,-0.33272687,0.17316888,0.4118826,0.6053119
num_mlp_0_1_outputs,0,-0.718643,-0.42612737,0.2605914,0.041329812,-0.23447576
num_mlp_0_1_outputs,1,-0.8395421,-0.22461408,0.1036138,0.5484907,0.26807195
num_mlp_0_1_outputs,2,-0.32922614,-0.40534225,-0.002905434,0.3068701,0.43236354
num_mlp_0_1_outputs,3,-0.29637393,-0.6220151,0.27753282,0.2664616,0.1807594
num_mlp_0_1_outputs,4,-0.8138898,-0.44296712,0.14994037,0.6082627,1.444262
num_mlp_0_1_outputs,5,-0.35840812,-0.2348781,-0.24604058,0.11635551,0.07464742
num_mlp_0_1_outputs,6,-0.19663647,0.08600707,0.3157961,0.35955173,0.33612958
num_mlp_0_1_outputs,7,-0.46880692,-0.42370513,-0.072352536,0.08804389,-0.05778095
num_mlp_0_2_outputs,0,-0.10537493,-0.23307014,-0.124929056,0.5627109,0.21953598
num_mlp_0_2_outputs,1,-1.0411552,-0.3996117,0.08357452,0.79088044,0.6648072
num_mlp_0_2_outputs,2,-0.7641892,-0.15849973,-0.09103291,0.82175434,0.5680014
num_mlp_0_2_outputs,3,-0.5150983,-0.47218245,-0.26388302,0.7904628,0.041979387
num_mlp_0_2_outputs,4,0.16618003,-0.0794677,0.07824042,0.40647632,0.23345405
num_mlp_0_2_outputs,5,-0.692929,0.21203034,0.11512912,0.76493514,0.16546914
num_mlp_0_2_outputs,6,-0.35927013,-0.09742492,-0.3764878,0.5957132,0.052495956
num_mlp_0_2_outputs,7,-0.5117695,-0.34948033,-0.14297137,0.76542,0.20598455
num_mlp_0_3_outputs,0,-0.31305838,-0.18037598,-0.49752584,0.40601742,0.88442343
num_mlp_0_3_outputs,1,-0.76580167,-0.854731,-0.29144868,0.22597949,0.09362679
num_mlp_0_3_outputs,2,-0.41999698,-0.37891486,-0.12401403,0.41213366,0.6577943
num_mlp_0_3_outputs,3,-1.7765701,0.8811537,0.8783559,1.6548834,-2.7119646
num_mlp_0_3_outputs,4,-0.48361397,0.013367245,-0.42844254,0.25210032,0.4585476
num_mlp_0_3_outputs,5,-0.54693973,2.5134094,-4.7879567,-0.9559766,2.5133777
num_mlp_0_3_outputs,6,-0.03487862,-0.028239755,-0.35084277,0.32604206,0.9921283
num_mlp_0_3_outputs,7,-0.19197491,-3.9192758,0.86688703,0.5621176,1.2002616
num_mlp_1_0_outputs,0,-1.2190311,-2.6408305,0.32285318,0.10665618,1.4679319
num_mlp_1_0_outputs,1,-0.26154336,-0.42529315,-0.28985557,0.07671038,0.30133104
num_mlp_1_0_outputs,2,-1.858246,0.13288724,-0.4221007,1.5603268,0.8333726
num_mlp_1_0_outputs,3,-0.14945097,-0.41096106,0.063103616,0.20673376,0.4034154
num_mlp_1_0_outputs,4,0.4116309,-0.5335201,-0.17009401,0.18977766,0.44402438
num_mlp_1_0_outputs,5,0.17928098,0.33046243,0.018864065,0.12951599,0.4737593
num_mlp_1_0_outputs,6,0.3984149,-0.024716724,-0.18268602,-0.045819905,0.11088794
num_mlp_1_0_outputs,7,-0.1346351,-0.47373906,-0.40371162,-0.34676963,0.044693623
num_mlp_1_1_outputs,0,-0.47111484,-0.5007093,-0.3730343,-0.06769614,0.13026053
num_mlp_1_1_outputs,1,0.009345076,-0.19386896,-0.006162747,0.28345796,0.36684096
num_mlp_1_1_outputs,2,-0.16834353,-0.27370617,-1.3528712,0.7613551,1.249545
num_mlp_1_1_outputs,3,-0.07225901,-0.017207768,0.08843259,0.32528162,0.528196
num_mlp_1_1_outputs,4,-2.8273363,-0.44362602,3.1441715,-0.17708354,0.6684481
num_mlp_1_1_outputs,5,0.21977755,-0.19195162,-0.27443233,0.5089499,0.80424744
num_mlp_1_1_outputs,6,-0.07868093,-0.17678595,-0.100991234,0.069164865,0.39569786
num_mlp_1_1_outputs,7,0.31877753,0.4274883,0.56870216,0.7791648,0.75968266
num_mlp_1_2_outputs,0,0.1948114,-0.040830743,0.19006835,0.2550812,0.21134886
num_mlp_1_2_outputs,1,0.026072001,0.06921452,0.14828454,0.5894564,0.14776045
num_mlp_1_2_outputs,2,0.009123671,-0.11737953,0.12878695,0.1619995,0.2132485
num_mlp_1_2_outputs,3,-0.07148521,0.027107377,0.06891138,0.35667682,0.5879894
num_mlp_1_2_outputs,4,-1.8754867,-0.27856895,-0.019772615,0.5040757,0.9995112
num_mlp_1_2_outputs,5,-1.5149906,-0.6361506,-0.33078948,1.0608078,1.2082975
num_mlp_1_2_outputs,6,0.1448232,0.19121547,0.07190959,-0.13293159,0.34582335
num_mlp_1_2_outputs,7,-0.11405796,-0.300835,-0.12391243,0.06316926,0.14505365
num_mlp_1_3_outputs,0,-0.20027283,-0.06653132,-0.3911272,-0.26255497,0.21680191
num_mlp_1_3_outputs,1,-0.42049226,-0.497226,-0.2632005,0.0044796932,1.0362415
num_mlp_1_3_outputs,2,-0.25777867,-0.55957335,-0.39521596,0.426093,0.986286
num_mlp_1_3_outputs,3,-0.43048695,-0.14779666,-0.10736344,0.18405315,0.5844247
num_mlp_1_3_outputs,4,-0.5632476,-0.49660423,0.24676368,-0.21893929,0.45398873
num_mlp_1_3_outputs,5,0.1580039,0.112074755,0.0084195845,-0.15424003,0.70822793
num_mlp_1_3_outputs,6,-0.3850001,-0.28903693,-0.6731504,-0.5620637,0.3583203
num_mlp_1_3_outputs,7,-1.2294247,-0.61912644,0.36648658,0.6747024,-0.4823761
num_mlp_2_0_outputs,0,-0.07829642,-0.26068392,0.3127067,-0.05534997,-0.3636025
num_mlp_2_0_outputs,1,-0.4889089,-0.6396242,-1.3345513,0.8199673,2.2670348
num_mlp_2_0_outputs,2,0.033617474,-0.03873709,-0.3624703,-0.19933005,0.08347475
num_mlp_2_0_outputs,3,-2.0848567,-0.070044965,-0.17515312,0.36075458,0.7446132
num_mlp_2_0_outputs,4,0.036789384,-0.14602858,-0.03219767,0.38343742,0.27200687
num_mlp_2_0_outputs,5,0.27618423,-0.17747915,0.026276063,-0.34781533,-0.6675829
num_mlp_2_0_outputs,6,-0.42894042,-0.347475,0.4337684,0.4043626,0.17404324
num_mlp_2_0_outputs,7,-0.5244405,-1.2674205,0.4250916,0.79845,0.71173507
num_mlp_2_1_outputs,0,0.052858565,-0.042019375,-0.15267707,0.026579795,0.07033886
num_mlp_2_1_outputs,1,-1.818415,-0.5543536,0.102535754,0.9804015,1.405261
num_mlp_2_1_outputs,2,-1.0648383,0.51692283,0.44530827,-0.30486295,-0.23725185
num_mlp_2_1_outputs,3,-0.36220807,0.04065528,0.2369408,0.20136575,0.27657646
num_mlp_2_1_outputs,4,0.15796733,0.2643465,0.6631295,-0.052004714,-0.3754937
num_mlp_2_1_outputs,5,-0.3186018,0.7446811,-1.2630572,-0.2612035,0.7741933
num_mlp_2_1_outputs,6,-0.9624583,-2.1617095,-1.1543692,-0.011995274,2.262929
num_mlp_2_1_outputs,7,-0.004766225,0.45398647,0.39321044,0.124363616,-0.93164647
num_mlp_2_2_outputs,0,-0.6260888,-0.50167334,-0.19435139,0.22279607,-0.07558759
num_mlp_2_2_outputs,1,-0.112698525,0.07786956,-0.0482969,0.5303966,0.3776317
num_mlp_2_2_outputs,2,-0.8824503,0.70616937,0.14548013,0.6664212,0.53708506
num_mlp_2_2_outputs,3,0.45032597,0.5364116,0.32702124,0.13470417,0.9158353
num_mlp_2_2_outputs,4,-0.3334884,-0.6668515,-0.43758032,0.20161623,0.1267719
num_mlp_2_2_outputs,5,0.037053153,-0.19501178,0.5935355,0.7839882,0.57503873
num_mlp_2_2_outputs,6,-0.19065717,0.033768702,-0.42995468,-0.09294742,0.17197683
num_mlp_2_2_outputs,7,-0.62991387,-0.43383145,-0.35081047,0.26195556,0.26921237
num_mlp_2_3_outputs,0,-0.42872632,0.85057336,0.09995415,0.17144975,0.18967323
num_mlp_2_3_outputs,1,-0.3203354,0.71765316,0.02743124,-0.28439292,0.19515936
num_mlp_2_3_outputs,2,-0.23833701,0.42061934,0.4320414,0.48895904,0.36923274
num_mlp_2_3_outputs,3,-0.2910613,0.72292066,0.74883175,0.2881545,0.28027567
num_mlp_2_3_outputs,4,-0.6420004,0.24865973,0.44736058,0.022464225,0.5118851
num_mlp_2_3_outputs,5,-0.5208039,0.39252767,-0.37985748,-0.31988186,0.081215635
num_mlp_2_3_outputs,6,-0.6816884,0.593545,0.037441753,-0.18837734,0.06412148
num_mlp_2_3_outputs,7,-1.1906244,-1.8152311,0.32508394,1.8629881,1.1830499
ones,_,-0.90727204,0.26412073,-0.02686179,0.67823213,-0.22048564
positions,0,-0.2470265,-0.17880848,0.43154302,-0.3335154,-0.39926842
positions,1,3.369607,0.6702675,-1.4392314,-3.4794517,-4.059483
positions,2,0.40303957,3.3515437,0.36220142,-1.9960719,-1.8300524
positions,3,-1.7156442,0.93814015,2.6020074,0.7946646,-0.73401845
positions,4,-1.8669472,-2.0530283,0.5737637,3.5497823,-0.10330215
positions,5,-3.7253733,-4.1695476,1.2643647,2.7590115,2.5060117
positions,6,-2.3256738,-3.1700468,-4.878381,-0.09054326,3.4593916
positions,7,-0.66487575,-0.12754251,0.45663702,0.015723439,0.3285402
tokens,0,0.89901114,0.80039775,0.2919716,-0.01807801,-0.7414668
tokens,1,-0.5781698,0.6532348,0.43781075,0.0318662,0.39158702
tokens,2,-0.2586362,-0.12857439,1.2602837,0.2024974,-0.76101756
tokens,3,-0.28658637,-0.6628888,-0.27371055,0.75779516,0.71021324
tokens,4,-2.3901865,-3.3372118,-2.4853544,1.149681,3.4797375
tokens,</s>,0.24178365,0.4097981,-0.2721594,0.41958734,0.49426997
tokens,<pad>,0.12569268,0.21392243,-0.10579742,-0.16393869,0.25164458
tokens,<s>,0.2512288,-0.07984976,-0.7106648,0.40839496,-0.1044273
